147.88,152.2,72,1.003974,-0.7725719,3.419943
103.24,179.56,74,0.7042819,-0.5346218,3.386134
113.8,260.2,78,0.8677491,-0.1087733,3.451555
219,173,94,1.518191,-0.7614215,3.325167
97.76801,177.256,98,0.655971,-0.534866,3.364598
104.68,166.888,115,0.6922401,-0.6006564,3.366868
86.01761,162.7408,124,0.5766987,-0.5941082,3.360342
132.328,208.36,127,0.9404192,-0.4217781,3.430739
108.136,263.656,128,0.8774418,-0.08775836,3.515339
104.68,166.888,139,0.7026011,-0.6044998,3.382438
130.3927,207.5306,146,0.8550649,-0.4046484,3.331474
140.968,287.848,244,1.034474,0.02660756,3.430442
87.40001,165.16,253,0.5692879,-0.5884977,3.356275
80.48801,156.52,261,0.5801287,-0.6467691,3.446423
158.5936,144.0784,280,0.885823,-0.7719413,3.197539
115.4627,150.2992,308,0.7491716,-0.7203639,3.39026
115.4627,391.6663,314,0.6081362,0.5283373,2.99725
137.8576,157.7642,315,0.8368741,-0.6959851,3.306843
130.3927,274.7153,317,1.001129,-0.04210697,3.494104
85.6029,162.7408,319,0.620253,-0.6237983,3.457961
286.12,415.72,355,1.427246,0.6895625,2.585027
61.48,407.08,411,0.3655384,0.5796052,3.022927
446.2,405.4,446,2.135252,0.6154871,1.921479
107.56,263.08,456,0.7996606,-0.08544757,3.428942
61.48001,407.08,466,0.3616623,0.5780912,3.016624
204.2128,320.3344,472,1.549329,0.2258515,3.403227
108.136,251.56,477,0.7865643,-0.1486972,3.415129
158.248,144.424,478,0.9721347,-0.8003308,3.311531
115.048,394.9841,479,0.6404244,0.5591109,3.031442
155.2759,142.8343,483,0.9140439,-0.7874951,3.260999
83.08,402.76,534,0.5535929,0.6050267,3.149287
134.2,278.2,542,1.001765,-0.01831121,3.457642
308.584,367.336,544,1.496475,0.4184366,2.49197
529.48,257.32,553,3.111673,-0.3633605,1.693443
58.02401,413.992,557,0.3448364,0.6047453,3.005061
528.04,297.64,558,3.189444,-0.06992247,1.710382
448.552,417.448,559,2.119911,0.6851487,1.900706
89.12801,401.896,562,0.4997593,0.5742466,3.020521
137.512,213.544,565,1.013792,-0.4042243,3.496072
520.84,304.84,566,3.160276,-0.01665367,1.75904
490.024,386.344,567,2.673906,0.5422066,1.824172
513.64,195.4,570,3.04412,-0.8168719,1.802848
411.5728,368.0273,573,2.04972,0.4157154,2.115813
448.8977,330.7025,576,2.209794,0.18014,1.952125
458.851,389.178,578,2.275902,0.5258805,1.897626
307.0634,369.2715,579,1.551472,0.4428123,2.541321
490.3697,384.6161,581,2.62399,0.5239304,1.807702
448.8977,331.9466,583,2.246536,0.1788093,1.965518
463.4129,328.6288,584,2.481503,0.1700405,1.954744
106.12,168.04,18,0.7115114,-0.6001633,3.381582
97,176.2,45,0.7188889,-0.5644342,3.473133
87.4,165.16,66,0.5919361,-0.5857335,3.369872
159,145,76,0.9753848,-0.7930477,3.286962
205,321.4,97,1.625707,0.230496,3.450252
139.24,156.52,105,0.918357,-0.7173499,3.381445
115.048,150.2992,119,0.6729819,-0.6769173,3.261317
126.28,267.4,129,0.92569,-0.07120881,3.410784
168.04,427.24,131,0.5882337,0.618696,2.571675
147.88,151.336,132,0.928013,-0.745946,3.320616
109,251.56,133,0.7568023,-0.1454804,3.345403
104.68,312.04,136,0.6353174,0.1705178,3.156216
132.3833,156.2712,147,0.9705507,-0.7467204,3.517038
122.8282,262.5723,155,0.8430696,-0.09364896,3.334252
290,209,160,2.326527,-0.6640487,3.342964
