401.8,178.6,702,3.192211,-0.0356586,1.273268
370.6,136.6,968,3.31191,-0.3246609,1.456652
405.4,172.6,1012,3.513307,-0.09705693,1.141692
349.48,323.56,1107,2.084799,0.6795412,1.876987
351.4,435.4,1179,1.595775,0.9908897,1.973256
354,323,1206,2.133411,0.686134,1.841912
316.6,191.8,1230,3.253822,0.03447665,1.841529
353.512,365.608,1254,2.170522,0.9018298,1.840536
297.4,301,1274,2.00851,0.546487,2.11029
350,324,1276,2.077719,0.6793833,1.862405
334,176,1284,3.281284,-0.07109041,1.712636
438,155,1290,3.680972,-0.2355825,0.8230599
443.8,181,1295,2.630131,0.01029808,1.184059
413.8,171.4,1311,3.251,-0.08744499,1.159595
327.88,182.44,1319,3.207021,-0.02544327,1.767859
352.6,362.2,1329,2.107799,0.8679438,1.849744
311.8,375.4,1362,2.0545,0.8999685,2.056583
346.6,359.8,1376,2.059814,0.8417885,1.890749
312.04,250.12,1434,2.578372,0.3633418,1.973502
297.64,300.52,1480,1.942639,0.5277216,2.106367
231,298,1786,1.109465,0.3832878,2.36468
312,377,1829,2.046357,0.92391,2.07696
304.6,369.4,1877,2.390283,0.9875143,2.080407
310.6,372.52,1884,2.003906,0.8848512,2.083834
305.128,370.792,1886,2.038229,0.8854694,2.105289
352.6,321.4,1909,2.004332,0.6632072,1.875539
349,286.6,1910,2.09051,0.5151978,1.868491
265,341.8,1911,2.851371,0.9353679,2.264999
346.6,363.4,1912,2.520974,1.00841,1.827458
335.8,115,1913,3.110009,-0.4309674,1.730981
296.2,366.76,1919,1.959528,0.8346013,2.142788
336.52,114.76,1920,3.099457,-0.430595,1.727964
349.48,281.8,1921,2.247808,0.5195737,1.839435
363.88,363.88,1922,2.353011,0.979677,1.771724
336.52,126.28,1923,3.105419,-0.3592478,1.730274
348.04,362.44,1924,2.493696,0.9955176,1.823687
346.6,264.52,1925,2.005981,0.4063423,1.891359
355.24,284.68,1927,2.180948,0.5280873,1.823275
359.56,286.12,1928,2.214883,0.5391172,1.796149
310.312,249.832,1930,2.728386,0.390219,1.976718
343.144,261.928,1931,2.034374,0.3969171,1.901798
336.232,127.144,1933,3.128357,-0.3571679,1.728669
296.488,367.336,1934,1.96262,0.8381948,2.141453
327.592,182.44,1935,3.103104,-0.005774366,1.805067
350.056,286.12,1936,2.160771,0.5238972,1.852043
346.6,265.384,1937,2.158103,0.4275715,1.865579
317.224,191.08,1938,3.079592,0.04699494,1.8779
306.856,211.816,1939,2.499471,0.1695462,2.008829
350.056,324.136,1940,2.033369,0.6813218,1.882677
353.8,365.32,1941,2.482061,1.010543,1.794514
346.6,265,1131,2.107317,0.4117325,1.881484
352,328,1303,2.070301,0.6962403,1.854501
316.36,251.56,1357,2.622006,0.3804444,1.942814
313,250.6,1413,2.522024,0.3475006,1.971267
265,343,1777,3.028147,1.001804,2.283854
306,211,1818,2.364979,0.1778208,2.028638
303,268,1823,2.020952,0.4222433,2.091536
317,192,1851,3.063709,0.06149697,1.886079
297,301,1856,2.058229,0.571305,2.123905
314,251,1857,2.484721,0.3814616,1.98132
312,375,1859,2.11837,0.9363803,2.070974
316.6,251.8,1865,2.325107,0.3756497,1.989777
308.2,230.2,1867,2.718666,0.283755,1.989469
312,371,1868,2.125803,0.9201225,2.068203
319,211,1869,3.074657,0.1819653,1.878419
306.28,211.24,1872,2.36983,0.1742695,2.027303
298.6,262.6,1875,1.99473,0.3895265,2.110501
311.8,371.8,1876,1.976895,0.8735861,2.080695
299.8,298.6,1882,1.935371,0.537765,2.118633
297.1101,366.7831,1887,1.977977,0.8455799,2.14438
262.2737,341.8999,1889,2.871547,0.9446042,2.290429
370,137,1890,3.169078,-0.2927523,1.499408
366,178,1891,3.192204,-0.0280782,1.532385
358,324,1892,2.167867,0.7156595,1.822446
363,364,1893,2.494955,1.011499,1.740745
348,281,1894,2.247128,0.5150498,1.846784
349,321,1895,2.032579,0.6664273,1.887058
344,261,1896,2.253548,0.4164434,1.862065
347,363,1897,2.506659,1.002044,1.827462
307,226,1898,2.441635,0.2422991,2.01746
357,364,1899,2.14163,0.8992613,1.836776
360,368,1900,2.176731,0.9268303,1.816932
356,285,1901,2.227773,0.5344542,1.811175
331,62,1902,3.088712,-0.7562762,1.750246
336,126,1903,3.1049,-0.3610302,1.733657
305.8,211,1904,2.519759,0.1651448,2.012268
327.4,183.4,1905,2.773046,0.01519058,1.84173
331,210,1906,2.116406,0.1629276,1.934495
349,286,1907,2.076517,0.5148115,1.871928
336,115,1908,3.099971,-0.429267,1.731317
333.4,176.2,1914,3.109939,-0.04430583,1.764329
347.8,280.6,1915,1.975662,0.4796354,1.893945
335.8,125.8,1916,3.101632,-0.3618466,1.735427
331,211,1917,2.017286,0.1688997,1.948832
359.8,286.6,1918,2.128152,0.5266706,1.811177
329.32,210.088,1926,3.098161,0.1713283,1.802715
346.6,306.856,1929,2.003097,0.5953686,1.900198
318.2608,251.9056,1932,2.413671,0.3778598,1.968068
329.4583,180.1591,1942,3.083975,-0.01888949,1.795011
309.5518,374.2481,1943,1.987699,0.8818364,2.083194
317.0167,252.3204,1944,2.424154,0.3805348,1.973468
308.5564,374.2481,1945,1.984443,0.8804183,2.087927
317.0167,369.2715,1946,2.380765,0.9838237,2.007647
305.5704,245.8508,1947,2.726328,0.3656479,2.003265
305.5704,213.0049,1948,2.507597,0.1755677,2.01521
296.6125,362.3042,1949,1.999983,0.8268579,2.137306
