251.56,213.544,1618,1.182562,0.1205526,3.274944
301.96,276.04,1641,0.9449464,0.307654,2.947295
166.6,145,1643,0.6592112,-0.05767516,3.167934
146.152,115.048,1677,0.568828,-0.1126112,3.13874
132.881,88.09122,1713,0.4526665,-0.139762,3.054835
117.64,185.32,1727,-0.03744127,0.1095267,2.57462
107.56,172.36,1737,-0.02176605,0.09481027,2.603943
111.88,60.04,1739,0.4365431,-0.2003468,3.095062
67,49,1751,0.3519794,-0.2008675,3.122422
94.60001,56.2,1755,0.3326763,-0.1699673,3.024427
90.28001,68.68,1761,0.7444606,-0.3154096,3.520527
86.01761,160.6672,1765,-0.06796694,0.09018347,2.577281
299,324,1389,0.9229874,0.4395783,2.941455
299.08,322.12,1420,0.9293914,0.4382913,2.946333
298.216,322.408,1433,0.9446263,0.4394883,2.955322
299.5984,320.3344,1443,0.921879,0.4307673,2.940881
147.88,115.048,1484,0.52775,-0.1040029,3.094477
166.888,144.0784,1487,0.6141219,-0.05207868,3.12824
165.2292,142.8343,1488,0.6215082,-0.05647295,3.135963
136,93,1503,0.501354,-0.150368,3.105388
299.8,304.6,1509,0.9395928,0.3867597,2.950833
166.888,144.424,1516,0.6164483,-0.05107876,3.129146
134.056,90.85601,1518,0.5078397,-0.1561362,3.11421
133.7104,90.16481,1521,0.4755751,-0.1490992,3.080743
135.4,92.2,1563,0.5015163,-0.1498639,3.10417
60,58,1613,0.2897647,-0.1671077,3.07059
147.88,116.2,1620,0.5768878,-0.1118574,3.143042
159.2572,177.1731,1622,0.2435109,0.07092262,2.795309
249.8321,212.5072,1648,1.182824,0.1154831,3.278932
144.3273,114.4674,1649,0.5644973,-0.1168027,3.140397
299.5985,275.7106,1651,0.9710912,0.312479,2.963746
75.4,40.6,1652,0.3491535,-0.2159355,3.098144
59.8,57.4,1668,0.3134929,-0.1766188,3.101755
60.04,57.16,1670,0.3065348,-0.1740513,3.092727
299.5984,303.7456,1680,0.9303613,0.3916969,2.949834
299.5985,304.5751,1682,0.9403629,0.3956455,2.959251
299.5985,305.5704,1684,0.877328,0.3794151,2.919511
66,44,1686,0.2961514,-0.1829446,3.049536
63,54,1688,0.3078218,-0.1793195,3.081964
69,53,1692,0.3562799,-0.1960196,3.125434
300,305,1695,0.9007701,0.3864177,2.932229
71,46,1699,0.2912765,-0.1802244,3.037982
49,47,1719,0.2851961,-0.1867001,3.086958
254.2,214.6,1721,1.23306,0.126313,3.301244
34,51,1726,0.2545087,-0.171508,3.086844
61,46,1731,0.2818949,-0.1812107,3.050245
69.4,53.8,1732,0.3521649,-0.1969752,3.117445
254.44,214.12,1735,1.183212,0.1245681,3.267377
134.92,91.72,1736,0.5148619,-0.1530555,3.1143
117.4534,183.1451,1745,-0.00861916,0.1042811,2.606777
162.2432,140.7441,1747,0.6272357,-0.05590403,3.145753
128,56,1748,0.4822676,-0.2190203,3.096467
108,172,1749,-0.04290286,0.09808175,2.580538
69,47,1750,0.3137332,-0.1891866,3.068658
149,117,1752,0.6012231,-0.1139178,3.162122
251.8,215.8,1753,1.219165,0.1243573,3.305048
296.2,322.6,1754,0.9415776,0.4436623,2.974892
148.6,116.2,1756,0.5777671,-0.1081257,3.14039
224.2,437.8,1757,0.2254294,0.4578921,2.682449
67.24001,48.52,1758,0.3101408,-0.1853328,3.069164
107.8,172.6,1759,-0.03737787,0.09739289,2.587152
61.48,52.84,1760,0.268586,-0.1613478,3.032485
108.136,172.072,1762,-0.04541423,0.0987841,2.577506
90.16481,73.57601,1763,0.7240236,-0.2919135,3.498351
77.72321,131.6368,1764,0.4290533,-0.06239307,3.204182
251.9056,212.5072,1766,1.321603,0.1154318,3.377538
239.8788,359.3182,1767,0.3045747,0.3698781,2.707216
160.2525,177.6708,1768,0.2346469,0.07546511,2.785537
85.6029,160.2525,1769,-0.07518303,0.09122872,2.568924
299.5985,320.5004,1770,0.8379214,0.4201199,2.905482
241.0732,355.735,1771,0.3136272,0.365006,2.710842
