594.28,137.8,10758,1.221768,-0.4432446,2.691329
585.4,130.6,10800,0.6701352,-0.5274351,2.797137
551.08,87.4,10830,0.7459356,-0.726555,2.711711
602.2,135.4,11008,1.045001,-0.720361,2.728247
605,254,11111,0.7704465,-0.2265145,2.384179
602.2,113.8,11183,0.9118579,-0.6147895,2.664836
433,153,11228,0.435592,-0.2973863,2.581165
448.6,133,11380,0.8196487,-0.5538373,2.835769
328,272,11397,0.9610326,-0.5813805,2.650195
316,185,11401,0.3566686,-0.2023952,2.300464
417,361,11428,0.9331369,-0.591028,2.649327
362.2,178.6,11439,0.3940118,-0.4625286,2.795404
247.24,121.96,11469,0.7772061,-0.5921149,2.777105
496,128,11470,0.9071697,-0.5427214,2.67282
273.16,342.28,11475,-0.1742282,-0.1934711,2.374555
123.4,404.2,11479,0.2295583,-0.4349782,2.572301
316,235,11482,-0.07823884,-0.1560732,2.298486
538,175,11490,0.8047787,-0.3238136,2.44976
568.6,193,11495,-0.02915431,-0.1924942,2.332862
587,131,11497,-0.02690143,-0.1948284,2.324676
169,320.2,11499,-0.1209303,-0.1372446,2.268804
195.4,388.6,11500,0.863806,-0.6764312,2.628954
547,123.4,11504,0.8322701,-0.3314761,2.457989
498,158,11505,0.2517873,-0.3507549,2.551001
190.6,392.2,11509,-0.1292782,-0.1429769,2.286168
137.8,428.2,11516,0.8151417,-0.53013,2.708837
474,404,11523,-0.01406143,-0.6523394,2.282524
436.6,271,11524,0.5759317,-0.6567448,2.721108
165,121,11526,0.2490388,-0.350787,2.568576
437.8,131.8,11527,0.4592116,-0.3355994,2.450351
476.2,297.64,11531,0.7962151,-0.5987322,2.832857
506.44,152.2,11534,0.3216275,-0.2440332,2.389407
454.6,408.52,11539,-0.07819257,-0.1603338,2.301193
606,177,11540,-0.1127499,-0.1553515,2.298375
536.68,175.24,11541,0.3713906,-0.5524631,2.70869
165.16,412.84,11542,0.3528172,-0.2122131,2.283716
146.152,422.632,11543,-0.02699734,-0.1859727,2.322319
409.96,355.24,11545,-0.1089841,-0.1524099,2.278761
144.424,426.088,11548,0.839196,-0.4550391,2.745703
499.24,126.28,11552,0.6712927,-0.5170099,2.803744
497.8,159.4,11553,0.3235009,-0.2436261,2.382626
441.64,130.6,11557,0.3901532,-0.2719861,2.345291
589,195.4,11558,0.2967747,-0.1624187,2.228379
386.92,397,11561,0.2473135,-0.3453828,2.590964
327.88,274.6,11564,0.8534029,-0.3876492,2.620528
575.56,153.64,11571,0.04888984,-0.423969,2.750835
471.88,165.16,11572,0.5388362,-0.6609376,2.693827
591.4,193.96,11573,0.1690111,-0.240075,2.409912
243,250,11574,-0.07500526,-0.1562558,2.294852
301,338.2,11576,0.4235842,-0.2559873,2.337471
166.6,369.64,11580,0.7539403,-0.5765136,2.788685
370.6,260.2,11584,0.3156134,-0.2464185,2.348938
443,275,11596,0.0712046,-0.4158785,2.673268
391,368.2,11651,0.445834,-0.2696622,2.367345
585,130,10933,0.8199263,-0.5395095,2.758884
602,140,11144,0.800882,-0.2530569,2.435731
544.6,105.4,11225,0.559963,-0.6118819,2.749025
571,194.2,11233,0.7553563,-0.7286869,2.706752
436,155,11248,0.6848443,-0.7725686,2.693194
443.8,135.4,11263,0.9221001,-0.612242,2.648253
440,130,11271,0.826515,-0.5394772,2.781111
569,193,11283,0.5589861,-0.47886,2.82676
538.0625,175.1824,11287,0.7048191,-0.7469002,2.731913
436.6,153.4,11303,0.8452178,-0.6537702,2.645788
540.136,199.72,11310,0.6618059,-0.5190166,2.803869
527.7277,190.9086,11377,0.5837163,-0.6494939,2.66416
517.96,168.04,11383,0.2522257,-0.4566969,2.574459
542,201,11402,0.3668588,-0.5082946,2.749801
345,285,11403,0.564843,-0.4756086,2.842186
412,360,11404,0.3578747,-0.2026839,2.28953
430.6,207.4,11406,0.6015679,-0.5987848,2.709291
439,127,11408,0.7043938,-0.5005018,2.800524
453.4,153.4,11409,0.5724956,-0.522163,2.781807
484.6,191.8,11411,0.7563428,-0.7208676,2.670648
449,203,11413,0.2261891,-0.2827898,2.506405
363,179,11415,0.2754572,-0.3170236,2.554998
485.8,97,11417,0.887904,-0.6045116,2.664045
417.4,283,11419,0.9151863,-0.4027385,2.6743
589,216,11425,0.3579321,-0.2082328,2.268766
593.8,139,11431,0.3569911,-0.4441012,2.748241
340.84,280.36,11433,0.2659352,-0.3993483,2.727272
450.9713,345.2177,11437,0.3578204,-0.2110492,2.274423
538.4772,197.5773,11446,0.8237582,-0.5242853,2.74141
376.7364,334.435,11448,0.8120179,-0.5308843,2.740987
535.989,175.1824,11449,0.5636206,-0.4801829,2.836992
466.8136,171.2011,11463,0.7745349,-0.3244901,2.511604
445.3145,180.1591,11464,0.4141197,-0.255344,2.34396
451.8837,323.4864,11468,0.9193366,-0.5721947,2.675381
581,147,11471,-0.09217594,-0.3002205,2.4696
507.4,152.2,11472,0.1132842,-0.2320619,2.431258
578,160,11473,0.03789818,-0.2156723,2.36686
169,320,11474,0.1210666,-0.1886811,2.34469
233,366,11476,-0.1596746,-0.1766205,2.340624
279,377,11477,-0.1290284,-0.1408255,2.267572
120,391,11478,0.8898433,-0.5424093,2.70834
132,439,11480,-0.07601673,-0.2118634,2.389364
564,163,11481,-0.07590117,-0.1602027,2.299452
174,371,11483,0.5464505,-0.6440042,2.730893
168,415,11484,0.39569,-0.4545608,2.806052
165.4,418.6,11485,-0.1486771,-0.199818,2.358074
426,139,11486,-0.04165051,-0.1815281,2.348659
371.8,220.6,11487,0.8445482,-0.5206229,2.762316
131,389,11488,-0.04499521,-0.1815603,2.33867
191,393,11489,-0.01964385,-0.6585817,2.304105
188,394,11491,-0.08567981,-0.2126165,2.359283
164.2,119.8,11492,0.8860132,-0.465382,2.693715
599,256,11493,-0.1115528,-0.1409013,2.273513
165,376,11494,0.953493,-0.6155627,2.699352
143,435,11496,-0.09346647,-0.2991267,2.496383
195,388,11498,-0.1169945,-0.1912497,2.363233
149.8,389.8,11501,0.8307143,-0.6398544,2.657403
136.6,439,11502,0.7434554,-0.5770239,2.763759
563.8,103,11503,0.6186145,-0.4762897,2.834424
448.6,203.8,11506,-0.04040251,-0.1819849,2.342943
609,252,11507,0.3210824,-0.1586359,2.261579
331,272.2,11508,-0.1136908,-0.1449365,2.288471
398,392,11510,-0.1128562,-0.1335105,2.277635
143.8,429.4,11511,0.7231889,-0.5912465,2.794113
133.48,433,11512,0.5412225,-0.235361,2.312392
139,440.2,11513,-0.1264177,-0.1449737,2.298137
486,156,11514,0.8016406,-0.3337477,2.421781
507.4,325,11515,0.0316978,-0.2104366,2.384937
605,252,11517,-0.07816621,-0.16108,2.302734
232.6,365.8,11518,0.2286716,-0.4353011,2.580951
536.2,170.2,11519,-0.1508197,-0.2056481,2.394109
165.4,413.8,11520,0.4255568,-0.1481636,2.188036
315.4,235,11521,0.4636179,-0.3338677,2.46149
135,380,11522,-0.0302634,-0.1823067,2.340883
196.6,392.2,11525,0.8162565,-0.5799642,2.687646
