75,95,6741,4.29664,-0.02976588,2.69525
85,114,6754,4.276731,0.1238644,2.752249
124,106,6755,3.982688,0.1765573,2.565469
51,112,6788,4.503275,0.01222746,2.874373
45.4,101.8,6800,4.440959,-0.1024,2.86631
99,111,6808,3.985599,0.04387075,2.755277
45.64,109,6811,4.505485,-0.03468241,2.887608
36,113,6821,4.58499,-0.03496402,2.944945
102,100,6834,4.022599,0.0246658,2.65916
130,94,6859,4.313525,0.3360697,2.301658
85.96001,113.32,6888,4.188802,0.0810308,2.773926
41.8,99.4,6893,4.28569,-0.2030289,2.922925
113.8,99.4,6970,4.15728,0.1835522,2.512019
44.2,112.6,6986,4.466116,-0.02983318,2.920435
113.8,69.4,7105,4.192665,0.04167093,2.316424
332.2,207.4,7118,0.6838078,-1.148651,3.767252
287,230,7123,0.6917592,-1.237608,3.89442
376.6,76.60001,7128,1.049932,-0.8002853,3.007234
399,71,7136,1.035609,-0.7210284,2.883985
394.6,130.6,7139,1.007147,-0.5892104,3.061018
93.16,109,7147,4.273764,0.1655699,2.659683
242.92,132.04,7153,0.8315214,-1.362249,3.761294
387,315,7155,0.5026067,-1.021755,3.923712
438.76,264.52,7165,0.4911586,-0.8976889,3.732127
187,77.8,7213,5.041284,1.177308,1.264563
107.56,51.4,7215,4.209576,-0.08126303,2.244284
285,210,7221,0.6808878,-1.28636,3.874975
476.2,412.84,7228,0.4050357,-0.2933911,3.88084
468,157,7231,0.6656574,-0.6265584,3.156673
317,352,7233,0.7026311,-0.857522,4.021524
346,181,7235,0.6524898,-1.193844,3.718431
474,276,7236,0.3744127,-0.9724582,3.750555
471,295,7237,0.3777959,-0.9255928,3.776333
444,119,7246,0.7333642,-0.7784193,3.139069
411,358,7251,0.485339,-0.8148237,3.93512
108.136,58.02401,7252,4.273729,-0.0115652,2.247609
280.6,159.4,7254,0.7163598,-1.338828,3.794013
417.4,178.6,7256,0.7037923,-0.8066931,3.407416
356,337,7259,0.5549285,-0.9996617,3.983083
488.2,176.2,7267,0.5097359,-0.7916897,3.343143
498,175,7268,0.4856008,-0.7891893,3.330529
303.4,248.2,7269,0.6783228,-1.169636,3.892387
383.8,326.2,7270,0.5003488,-1.010388,3.944641
381.4,242.2,7276,0.6058423,-1.003113,3.745183
381.16,241.48,7284,0.6269059,-0.9670739,3.725248
393,336,7285,0.4688318,-1.016111,3.959883
398.44,71.56001,7286,1.101185,-0.6322174,2.791786
490.6,137.8,7289,0.6278516,-0.6068424,3.051373
316.6,241,7292,0.6714426,-1.149815,3.858075
361,157,7294,0.6407158,-1.206642,3.657186
428.2,170.2,7295,0.7183129,-0.7411166,3.322566
351.4,214.6,7298,0.6602142,-1.096162,3.742971
113.32,66.66401,7304,4.24458,0.05406716,2.274803
386,319,7306,0.4877795,-1.044784,3.938921
472,308,7307,0.3702912,-0.949832,3.817572
71.84801,108.136,7308,4.534033,0.1595869,2.694033
292,325,7311,0.7309989,-0.9784893,4.010879
471.88,306.28,7312,0.3734118,-0.8993757,3.791375
432,158,7315,0.7140074,-0.764528,3.290832
440.2,332.2,7316,0.4219093,-0.8841917,3.871251
284.68,421.48,7317,0.9437055,-0.3976983,4.181216
399.88,75.88,7318,0.9967615,-0.7462653,2.940145
382.6,126.28,7319,1.050194,-0.60909,3.062153
520.84,155.08,7320,0.4845315,-0.6666713,3.162271
516.52,157.96,7321,0.529703,-0.567908,3.082475
352.36,215.56,7322,0.6535826,-1.100768,3.747382
385.48,313.48,7323,0.5124896,-1.005067,3.913982
271,136.6,7325,0.7388955,-1.37402,3.768891
342.28,179.56,7326,0.6593108,-1.199306,3.720294
443.8,239.8,7328,0.5327378,-0.8344049,3.601734
405.4,127,7329,1.053046,-0.4581262,2.922556
391,275,7330,0.5794598,-0.9287799,3.78827
273.16,369.64,7331,1.171,-0.2585867,4.024193
294.76,417.16,7332,0.9030283,-0.4247582,4.155986
470.44,309.16,7334,0.3858254,-0.858417,3.782433
374.2,148.6,7337,1.032961,-0.6083507,3.172913
365.32,378.28,7343,0.5485892,-0.86567,4.035686
364,300,7347,0.5266182,-1.099858,3.934333
266,145,7354,0.7597049,-1.35242,3.775726
357,93,7376,1.123351,-0.7539916,3.051372
68,111,6774,4.332857,0.02945127,2.820693
273.4,136.6,6964,0.7512987,-1.36047,3.757983
114.76,104.68,6999,4.168651,0.2255968,2.532341
355,93,7014,1.132975,-0.7601352,3.054503
439,265,7037,0.4921583,-0.8994443,3.714351
75,70,7066,4.292669,-0.1436466,2.539554
383,35,7067,1.108192,-0.8223125,2.817895
114,69,7068,4.189868,0.03936987,2.31397
405,36,7069,1.004639,-0.8387423,2.830974
443.8,118.6,7071,0.7453406,-0.7624915,3.126022
284.2,209.8,7074,0.6812649,-1.29149,3.87895
67.24001,70.12,7079,4.413478,-0.1343558,2.541897
83,71,7080,4.273307,-0.1004623,2.501157
379,38.2,7081,1.121001,-0.8206227,2.827363
116.2,71.8,7082,4.063724,0.004127962,2.374249
297,180,7084,0.6682736,-1.32147,3.822877
283,414,7090,0.9380138,-0.449439,4.169277
36,102,7095,4.63767,-0.05295985,2.850055
110.2,71.8,7102,4.233656,0.05230992,2.337094
444.52,119.08,7107,0.7349073,-0.7757064,3.139392
394,130,7108,1.02819,-0.5639019,3.036319
74.2,70.60001,7111,4.401533,-0.09626921,2.503965
280,168,7112,0.7048724,-1.342028,3.816921
451,150,7113,0.6873008,-0.7276537,3.221539
447,169,7114,0.6648023,-0.7349685,3.308812
113.32,74.44,7120,4.15941,0.04894989,2.364894
399.4,76.60001,7121,1.00909,-0.7366915,2.928546
436,311,7124,0.4458868,-0.9088902,3.836006
365,83,7137,1.092573,-0.7852537,3.028947
375.4,80.2,7143,1.06258,-0.7794002,3.003615
333,150,7149,0.6699572,-1.270985,3.699854
430,258,7154,0.5310273,-0.8741301,3.689501
473.32,264.52,7167,0.411055,-0.9029725,3.690015
315.4,229,7177,0.6751853,-1.176127,3.84286
380.2201,332.4443,7191,0.4919836,-1.037379,3.970686
331.9466,217.4839,7198,0.6777053,-1.138323,3.787013
434.565,237.49,7204,0.5630442,-0.8302196,3.604149
404.1079,308.5564,7207,0.4963934,-0.9664638,3.876674
181,77.8,7211,5.347325,1.311409,1.149977
191.8,73,7212,5.184868,1.281506,1.084905
357,95,7214,1.115152,-0.7640931,3.065748
65.8,55,7216,4.406871,-0.2184258,2.462202
73,55,7217,4.425723,-0.1694099,2.406449
38,59,7218,4.673168,-0.2449107,2.561098
403,73,7219,0.9835644,-0.7608817,2.931257
459,135,7220,0.770964,-0.5490602,3.002419
434,308,7222,0.4434211,-0.9263595,3.826657
319,353,7223,0.6901034,-0.8684628,4.024191
268,366,7224,1.146061,-0.3419345,4.031946
409,359,7225,0.5044276,-0.7723375,3.927762
299,406,7226,0.9222477,-0.3984819,4.115762
355,432,7227,0.6717096,-0.4741822,4.117386
477.4,413.8,7229,0.385808,-0.3695745,3.900338
58.6,52.6,7230,4.579216,-0.2000555,2.424906
481,175,7232,0.5493903,-0.7443746,3.309629
285,400,7234,0.9364398,-0.4767385,4.126308
440,333,7238,0.4263632,-0.8696446,3.868265
300,410,7239,0.9103312,-0.401425,4.126137
492,138,7240,0.6297841,-0.591314,3.036022
284,204,7241,0.6872011,-1.291306,3.865024
259,211,7242,0.7503654,-1.273485,3.886081
432,258,7243,0.5313266,-0.8570783,3.67315
329,295,7244,0.5884115,-1.131298,3.960217
426,36,7245,0.906646,-0.8588575,2.848143
385,329,7247,0.4883599,-1.025347,3.954332
86.2,73,7248,4.322987,-0.04301898,2.466702
111.88,101.8,7249,4.22495,0.2296141,2.504395
329,362,7250,0.6708333,-0.8346846,4.028149
458.2,134.2,7253,0.7717227,-0.556529,3.005518
349.48,173.8,7255,0.6568493,-1.190038,3.695529
464,188,7257,0.5548033,-0.8079647,3.409828
314,243,7258,0.6667275,-1.161318,3.869707
316.6,352.6,7260,0.707392,-0.8493682,4.021563
443,338,7261,0.4108019,-0.882658,3.881819
298.6,406.6,7262,0.9308361,-0.3829804,4.116608
81.4,71.8,7263,4.418855,-0.03397151,2.451876
269,139,7264,0.7584117,-1.356009,3.762301
442.6,149.8,7265,0.719576,-0.7126543,3.213579
532.6,160.6,7266,0.467314,-0.591625,3.108853
355,376.6,7271,0.5952753,-0.8195956,4.032757
290,125,7272,0.7672258,-1.31865,3.68895
501,176,7273,0.4796606,-0.7794459,3.324937
61,64.60001,7274,4.577057,-0.1240635,2.481637
317,241,7275,0.6646382,-1.158199,3.861673
385,323,7277,0.4921176,-1.032747,3.940851
446.2,338.2,7278,0.4103468,-0.8616172,3.872569
116.2,63.4,7279,4.149001,0.006705754,2.28085
368.2,281.8,7280,0.5642913,-1.048735,3.872155
382.6,325,7281,0.4934629,-1.03183,3.958644
441.64,336.52,7282,0.411705,-0.8964084,3.879824
71.56001,107.56,7283,4.513704,0.1445139,2.699456
121.96,104.68,7287,4.184051,0.2927861,2.468519
280.36,159.4,7288,0.7153507,-1.340477,3.795233
339.4,181,7290,0.6663961,-1.196229,3.723533
290.2,229,7291,0.6874192,-1.232008,3.886535
74.44,70.12,7293,4.437357,-0.07649717,2.481138
428.68,172.36,7296,0.7024372,-0.7621419,3.345533
497.8,175,7297,0.5021552,-0.7435201,3.297507
419.8,255.4,7299,0.5642525,-0.8583317,3.680054
323.8,361,7300,0.6846275,-0.8362131,4.031395
299.08,407.08,7301,0.9085173,-0.4201587,4.120842
451,337,7302,0.3929264,-0.888156,3.874946
343,179.8,7303,0.6530527,-1.205135,3.724298
85.96001,73,7305,4.369224,-0.02276802,2.448819
381.16,241.192,7309,0.6267561,-0.9680503,3.724963
443.368,241.192,7310,0.5218656,-0.8580819,3.621536
265.384,134.056,7313,0.7613259,-1.369251,3.761507
490.024,137.512,7314,0.6183589,-0.6433736,3.065726
121.96,104.68,7324,4.174319,0.2872733,2.47276
299.5984,407.4257,7327,0.8993608,-0.4330038,4.122303
274.7152,235.3168,7333,0.6856211,-1.266687,3.925792
283.0096,413.6465,7335,0.9179867,-0.4788898,4.167093
386.6897,249.832,7336,0.6431834,-0.8884245,3.705066
490.3697,137.8576,7338,0.6217736,-0.6278537,3.062598
392.9105,303.7456,7339,0.4876624,-1.047623,3.9024
382.5424,330.7025,7340,0.5129953,-0.9773148,3.945035
438.9444,167.7175,7341,0.6742583,-0.7696342,3.326881
414.0612,299.5985,7342,0.4903397,-0.9454768,3.836951
496.1758,132.881,7344,0.5989255,-0.6565289,3.062562
229.9255,202.554,7345,0.8484146,-1.260498,3.8785
443.9211,242.3671,7346,0.5141444,-0.8702959,3.631165
476.2692,150.2992,7348,0.6395246,-0.6488493,3.141164
338.4163,174.1871,7349,0.6577023,-1.236403,3.711405
399.1313,336.9233,7350,0.4657064,-0.9906331,3.949258
344.3882,129.3973,7351,0.6907415,-1.245441,3.619558
344.3882,282.1802,7352,0.5950379,-1.097254,3.904821
476.2692,317.0167,7353,0.370994,-0.8397511,3.789592
381.713,239.8788,7355,0.597786,-1.021986,3.748512
336.9233,364.2948,7356,0.6850471,-0.7604848,4.010279
441.4327,150.2992,7357,0.7041889,-0.7499211,3.243586
287.6545,305.5704,7358,0.7725326,-0.9749509,3.968701
430.9818,165.8264,7359,0.6950262,-0.7828347,3.334801
330.6527,262.5723,7360,0.6246861,-1.129742,3.888751
314.5284,269.7386,7361,0.6702126,-1.102596,3.905617
356.3322,302.5845,7362,0.5313395,-1.107129,3.961817
481.1464,294.8209,7363,0.3708717,-0.8755794,3.746207
241.0732,176.5759,7364,0.7937004,-1.328623,3.847853
395.15,255.4059,7365,0.559109,-0.9945189,3.771304
359.3182,314.5284,7366,0.5051107,-1.13106,3.977603
427.3987,305.5705,7367,0.4587185,-0.9295134,3.842214
365.2902,317.5144,7368,0.5360758,-1.038113,3.949352
430.9818,258.9891,7369,0.490032,-0.9587516,3.73134
255,61,7370,5.559666,2.212929,-0.1616528
285,53,7371,4.772686,1.916659,-0.03887235
262,57,7372,4.940767,1.786609,0.201138
141,84,7373,4.542282,0.5123326,2.021699
265,54,7374,4.955303,1.808733,0.1199885
186.76,77.32,7375,4.809947,1.025916,1.395653
181,77.32,7377,5.026803,1.108565,1.327781
206.2,73,7378,5.058602,1.35519,0.9872724
356.2,93.4,7379,1.137337,-0.7406639,3.040009
