152.2,680.2,952
161,664,966
150,683,968
434.44,588.52,973
407.08,617.32,997
152,689,1006
291.4,473.8,1054
166.6,661,1079
435.4,587.8,1097
283,427,1118
132,523,1148
341.8999,523.5473,899
341.4023,520.5613,930
148.6,682.6,937
284.0714,420.2323,950
403.2784,579.5345,962
263.7667,493.6875,975
166.888,661.0961,982
391.5668,577.8923,984
395.56,584.2,985
327.0695,552.81,995
425.0098,622.0848,1001
135.3693,532.5053,1016
144.3273,495.4791,1018
404.1079,580.2811,1023
294.8209,463.2305,1024
394.984,583.3361,1025
392.164,580.2811,1027
291.2377,470.3968,1029
262.5723,495.4791,1030
394.1547,580.7787,1034
216,687,1037
291.88,476.2,1041
283.0096,424.0145,1042
389.8,612.712,1043
312.0401,391.6663,1045
284.6685,422.0239,1047
150.2992,517.5754,1049
247.3437,421.5262,1050
341.4023,404.1079,1052
270.568,488.2961,1058
152.3728,517.3265,1059
291.304,469.6337,1060
233.9068,463.2305,1061
294.8209,387.9836,1067
166.6,660.52,1071
426.5028,623.0801,1085
396,585,1090
142,515,1091
291.88,470.44,1098
393.256,617.8961,1099
390.8369,612.7121,1110
438.1841,591.9761,1111
293.6265,469.7996,1112
392.164,616.1129,1113
395.8,584.2,1117
217,480.52,1120
265.384,495.208,1126
343.72,526.6,1130
291.304,471.0161,1132
87.4,513.4,1133
389.178,610.6385,1136
294.6218,463.8276,1141
324.4817,378.3953,1143
409.4827,581.4755,1149
556.3932,520.5613,1150
291,477,1155
408.52,620.2,1156
214.5808,484.1489,1165
407.08,617.8961,1170
292.1335,468.8043,1172
264.762,493.6875,1173
487.7155,427.9958,1177
312.7368,352.1518,1186
495.4791,409.4827,1187
602.9745,334.2359,1190
