493,116.2,8
1043.8,182.2,10
493.48,114.76,12
497.8,114.76,14
1043.56,182.44,16
483.4,85.96001,20
947.9441,261.928,53
503.8,83.8,1
494,96,2
499,83.8,3
500,116,4
1043,183,6
1052,153,7
494.2,97,9
1052.2,153.64,15
635.5217,175.1824,18
486.2225,115.048,21
1051.071,152.7876,23
1046.095,180.1591,24
635.2232,172.9927,25
814.3823,183.7423,26
493.6875,99.5375,27
810.7991,151.4936,28
358,239,29
498.6641,115.048,31
486.5681,115.048,32
867.7649,237.3904,33
869.4239,232.4138,34
866.9355,237.3905,35
941.5852,263.7667,36
405.8995,276.905,37
819.6575,90.57954,38
907.545,262.5723,39
939.7936,262.5723,41
911.1282,280.4882,42
911,256,43
499,115,44
499.24,83.08,47
868.4561,239.464,48
493.48,97.76801,50
871.9121,232.552,51
406.5963,277.2036,52
493.6875,98.0445,54
947.5572,260.7807,55
869.9216,233.9068,56
878.8795,425.0098,57
567.1428,269.7386,58
552.81,269.7386,59
