775.0001,376.6,1193
905,495,1262
769.96,375.4,1263
777.4,379,1279
909.4,497.8,1298
578,483,1299
761,402,1302
1119.4,206.2,1353
800.0496,395.15,1103
801.2439,395.15,1135
757.8641,401.2049,1153
801.2439,404.1079,1187
789.3,413.0659,1189
759.4,399.4,1194
775.72,579.88,1198
575.8021,476.2692,1207
628.0568,506.2286,1224
776,380,1225
775.144,579.8801,1233
759.4401,401.1219,1236
803.08,394.12,1239
771.4,375.4,1241
630.5451,493.6875,1244
1058.039,567.1428,1253
776,579,1261
780.6737,600.2705,1264
778.6001,596.1233,1267
1047.289,559.9764,1268
645.9727,457.8557,1269
675.8326,523.5474,1282
767.4028,374.2481,1284
810.7991,567.1428,1285
776.2,579.4,1292
802.7921,394.984,1294
631.3745,492.4433,1295
774.8677,578.2904,1296
588.2437,441.4327,1297
774.4529,579.5345,1300
804,394,1301
1154.44,222.76,1304
791.8,383.8,1305
1155.581,212.5072,1308
1113.279,205.0423,1311
630.5451,508.6174,1313
813.1879,565.3511,1316
775.144,377.704,1322
1156.576,213.0049,1323
577,483.4,1324
787.2401,419.176,1326
811.4321,607.5281,1327
759.5921,400.168,1328
815.8,569.8,1329
1158.368,559.9764,1331
789.7976,416.5495,1332
634.0288,493.6875,1333
628.0568,419.0379,1334
788.2,601,1336
1117,206.92,1337
1163.08,214.12,1338
1114.523,206.2864,1341
811.7777,602.3441,1343
1136.869,212.4077,1346
778.5505,592.225,1347
1121,201,1351
1121.8,201.4,1357
787.2401,418.6,1359
1121.32,201.16,1361
797.6081,389.8,1369
801.0641,389.8,1370
1164.29,212.5072,1374
1171.506,556.3932,1378
1135.674,210.0189,1383
1163.046,212.5072,1384
780.342,601.1829,1387
1102.828,224.9489,1388
908.7394,496.6735,1391
778.5505,599.3914,1393
810.7991,602.9745,1394
771.3841,581.4755,1395
