832.1681,381.16,464
849.16,365.32,487
837.64,412.84,515
821.8,470.44,545
818.2,463,550
1199.8,367,627
838.6,422.2,634
807.4,437.8,678
811.72,471.88,687
805.96,473.32,688
790.6,446.2,715
813.4,465.4,751
1204.84,366.76,439
832,379,454
1045,366.76,481
1197.4,346.6,486
879.4,364.6,493
852.04,415.72,544
811.72,515.08,576
1193.32,360.424,603
817,464,608
828,467,611
818,452,626
842.2,428.2,631
812.2,470.2,650
818.2,473.8,651
1024.84,386.92,653
811.7777,513.1793,654
894.3071,384.2014,659
831.1038,616.1129,674
829.6108,503.6407,679
810,472,683
816,471,686
878.8796,359.3182,694
806.2,473.8,700
823.0001,466.6,701
798,458,704
1049.896,365.608,709
896.7954,383.2061,714
765.4,412.6,717
792,443,719
830.2,405.4,720
1025.704,386.344,724
790,438,728
813.16,464.68,730
825.1318,502.6454,733
925.4609,423.8155,734
823,468,736
819,474,737
818,469,738
843.4,427.24,740
989.9582,524.1445,744
1044.021,365.9536,745
812.2,515.8,746
1167.4,373,753
814,464,756
805,474,758
790,446,759
810,512,761
1033.653,389.178,762
980.403,523.5474,763
1028.179,386.192,764
823.0001,472.6,765
828.1178,502.6454,766
1044,367,767
839,422,769
814,514,771
827.8,466.6,772
824.6341,105.5095,773
825.1318,102.5235,774
806.248,474.472,777
1025.359,386.6897,781
979.2086,524.1445,783
1148.2,357.4,784
822,511,785
1043.56,409.96,788
