844.6,404.2,611
850.6,367,631
1156.6,267.4,748
840.8081,457.192,754
840.52,412.84,765
1027,323.8,825
868.6,298.6,493
856.36,349.48,544
1146.664,258.472,603
836.2,415,686
824.2,417.4,700
887.8375,314.5284,714
800.2,392.2,715
797.8,385,728
837,415,737
850.6,366.76,740
1015.04,430.9818,744
823,418,758
844.84,405.64,772
823.5281,417.448,775
814.6,407.8,789
829.0001,412.84,793
830.4401,413.992,794
887.8,551.8,796
850,368,798
856.6,349,799
896.2,385,800
765.4,368.2,801
807,399,802
899.5601,382.6,805
886.4273,314.1136,807
1023.7,321.9933,808
839.564,453.8744,809
890.8235,386.192,810
932.6273,352.1518,811
1022.207,278.6966,812
1018.624,280.4882,813
886.0459,312.7368,814
1022.207,323.4864,815
823.2401,417.16,817
852.04,348.04,819
830.4401,395.56,820
1103.326,259.7853,822
1101.037,258.9891,824
1026.28,323.56,827
826.9841,401.896,828
1157.032,270.568,829
1147.701,251.9056,830
1061.622,269.7386,832
