928.6,387.4,104
916.6,411.4,267
937.0001,385.48,313
788.6801,503.56,318
817.0001,497.8,359
877.96,104.68,374
881.8,93.4,375
790,501,391
878,105,407
932,383,96
918.2946,398.7332,128
788.9681,500.7377,135
796,498,143
814.6,494.92,148
790.1201,500.68,175
795.8801,496.936,189
928.9361,388.072,192
795.272,490.7015,195
936.2104,420.2323,208
803.6328,495.4791,227
795.88,497.8,237
929.6413,383.2061,238
878.2,105.4,243
915.4577,411.5728,250
917.6973,398.136,255
792.8832,491.8959,287
814.6,495.4,289
791.8,499,295
814,496,304
785.5121,519.4,306
917,412,308
954.0268,404.1079,315
954.1264,402.3164,317
938.5992,422.0239,322
914.2137,411.5729,323
931.2401,382.6,332
921.8777,391.5668,334
794.7743,491.1992,335
921.8777,420.2323,336
807.2159,496.1758,338
813.1879,490.7015,340
881.8655,99.5375,341
953.5292,99.5375,342
915.4,411.4,345
812.1925,491.1992,346
810.7991,491.8959,347
930.6641,382.888,349
789.7976,501.1524,352
929.1436,381.713,353
915.4577,399.1313,354
952.7825,394.9841,355
943.3768,147.9105,357
903.9619,423.8155,358
818.92,499.24,361
915.1121,403.624,362
954.8561,403.2784,363
905.7534,427.9958,365
954.0268,391.6663,366
882.2802,94.31201,369
939.7936,391.5668,373
878.8241,104.68,380
942.4146,421.9409,381
821.5486,527.7277,384
882,94,390
353.8,212.68,395
962.4871,93.56553,399
914.2137,401.6196,401
796.6,497.8,409
790.696,502.1201,413
813.8513,494.5169,414
939.0969,100.5328,417
941.5852,99.5375,418
918.2946,413.0659,420
