1103.8,379,387
915,431,395
868.6,305.8,402
790,339,405
548.2,505,421
869,305,435
659,248,437
590.2,290.2,438
793.0001,343.72,445
603,256,494
973.0001,361,506
981.4,530.2,511
912.52,408.52,396
788,318,399
847,322,401
816.6161,312.04,409
559.3792,317.5144,418
703.3036,291.2377,419
804,321,428
797.32,325,430
793,344,436
952.6,376.6,439
949,370,441
945.4,373,442
942.76,378.28,443
642,254,444
951.4,373.96,446
788.6801,317.8,447
658.6,248.2,448
912.52,352.36,449
657.64,248.68,454
817.48,312.04,455
911.6561,356.968,456
652.6,255.4,464
615.88,365.32,471
650.2,260.2,473
788.9681,318.952,474
685,257.32,475
797.6081,325.864,477
795.272,323.4864,480
484.7296,423.8155,485
541.4633,478.7576,486
555,322,487
946.6,376.6,488
497.8,378.28,490
937.0001,380.2,491
643,254.2,492
790.6,339.4,497
949.96,368.2,498
817.0001,311.8,499
974.2,361,500
867.88,304.84,501
911.6561,408.808,503
574.12,310.6,505
676.36,244.36,507
868.4561,305.128,509
946.2161,375.976,513
484.1489,424.0145,516
971.445,361.8065,523
692.7531,249.8321,525
876.8889,334.435,529
739.1354,230.3236,530
812.1925,309.5518,531
792.8832,319.9032,534
681.8046,258.9891,535
989.9582,531.3109,537
