846.28,309.16,397
1005.4,201.4,435
839.8,313,580
842.5361,355.24,583
802.6,325,584
996.3281,251.56,724
1108.6,217,753
847.72,366.76,765
854.2,411.4,771
852.04,412.84,795
762.76,329.32,801
903.8801,333.64,805
883.72,270.28,807
852.04,303.4,817
837.64,309.16,853
846.28,300.52,398
861.5441,255.016,493
857.8,307.72,544
850.6,361,611
851,322,631
842,366,686
803,351,715
1135,206.2,748
1083.88,202.6,787
820,365,789
910,503,796
1127,201,797
853.0001,303.4,799
810,357,802
1013.746,269.7386,808
929.0441,301.9873,811
1008.77,224.9489,812
878.8796,266.1555,814
1011.457,269.7386,815
833.8,371.8,816
834.76,350.92,818
1079.538,194.4918,820
1081.927,201.061,830
1013.249,269.7386,834
1132.6,211,835
838.7345,399.1313,836
1122.818,191.7712,838
1016,270,840
1125.64,183.88,842
830.2,374.2,846
1004.291,260.7807,851
1008,268,852
1083.419,202.554,860
1093.373,210.0189,861
836.2,350.2,862
