958.6,373,131
833.32,497.8,237
859.2401,535.2401,284
851.8,494.2,289
978,384,348
855,497,359
833.8,497.8,381
662,259,423
436.4561,277.48,429
855.4,112.6,433
716.6801,363.88,438
958,373,96
943.3768,387.9836,128
834,498,143
852.04,494.92,148
827.5601,502.12,175
832.1681,496.936,189
954.8561,377.704,192
832.0991,493.6875,195
961.2927,413.0659,208
843.0477,496.6735,227
944.5712,389.178,255
852,495,304
983.389,392.164,317
965.4731,413.0659,322
957.16,372.52,332
950.5432,409.4827,336
942.76,402.76,345
956.5841,372.5201,349
954.0268,371.7598,353
979.7393,382.5424,355
962.4871,126.4114,357
929.0441,416.6491,358
941.0321,394.984,362
983.8865,392.9105,363
932.6273,419.0379,365
981.3983,381.713,366
968.4591,380.8173,369
969.3713,411.5728,373
860.9636,527.7277,374
968.9567,88.09122,378
941.5852,394.1547,379
943.3768,409.4827,386
979.2086,366.4846,388
620.2,259,400
862.1201,532.36,401
827.1224,501.1524,404
862.6,531.4,405
824.2193,504.8849,406
961.7681,374.248,407
863.6177,527.6945,408
717,364,415
716.2,343,416
477.64,204.04,417
489,197,418
613,253,421
717,292,422
691,247,425
471.88,204.04,427
613,272,430
458.92,289,440
638.6321,248.104,446
415.7201,231.1696,451
637.5953,247.7584,452
461.3393,287.1569,454
726.7601,388.7632,455
638.0101,247.3437,459
526.0356,190.1124,460
463.2305,287.6545,464
613.1269,272.7246,467
404.1079,236.8928,469
545.6436,223.1573,470
653.1391,359.3182,471
391.5668,413.0659,472
638.8064,248.2395,473
610.1409,269.7386,474
405.8995,233.9068,475
