973,672,1351
753,573,1430
814.6,536.2,1432
753.4,573.4,1489
1079,572,1535
937.0001,497.8,1560
793.1153,573.3137,1295
792.2859,595.211,1395
1082.44,574.12,1417
951,467,1421
814,537,1425
815.9249,535.9889,1433
997,650,1434
778.5505,606.5577,1449
936.2104,491.8959,1486
794.1521,574.696,1490
1083,575,1510
1139.407,455.1185,1519
816.6161,536.6801,1531
1140.452,456.0641,1544
950.7089,480.0017,1546
1004.623,650.0369,1550
936.1937,496.5905,1554
914,484,1555
1078.6,572.2,1556
1081.927,574.3091,1559
1079.538,574.3091,1561
939.0969,493.6875,1563
