998.2,377.8,202
763,268.6,402
458.2,452.2,421
699.4,281.8,429
535.2401,235.72,446
831,337,466
825.4,334.6,469
797.8,315.4,481
448.552,426.088,494
1022.207,368.2761,387
799,389,395
797.32,366.76,396
553,228,398
685,279,399
797,315,400
739,284,401
686,299,405
800.2,388.6,407
712.9361,274.024,409
710.1713,272.6416,411
538.4773,323.4864,416
687.7765,299.5985,417
469.7996,272.7246,418
610.1409,251.8227,419
749.885,391.5668,420
710.47,273.3218,422
685.3878,298.4041,423
687.3617,301.672,432
699,281,447
446.8241,424.0145,451
693.64,286.12,453
481.384,267.112,455
511.1057,312.04,456
685.2881,299.5985,458
746.3018,287.6545,460
763,269,462
688,303,463
570,209,464
501.4,247,465
893,461,467
829,331,468
823.0001,339.4,471
555,214,472
687.4,303.4,473
830.4401,335.08,474
685,279.4,476
569.8,209.8,477
828.3665,343.144,483
447.4,424.36,484
459.2657,453.0449,485
753.7169,289.2304,487
568.36,209.8,488
710.92,273.16,489
795.8801,317.224,493
490.024,256.744,497
591.9761,218.728,501
448.8977,427.3987,507
509.8118,312.7368,509
538.4773,323.4864,512
782.1337,305.5705,515
