480.52,134.92,12
469.2881,102.952,20
441.4,319,63
563.8,289,64
441.4,329.8,108
490.6,99.4,1
481,113,2
487,134,4
1005,154,6
479.8,135.4,8
1005.4,153.4,10
1013.32,120.52,15
1004.68,153.64,16
1013.746,120.4394,23
1007.277,150.2992,24
792.8832,129.9946,28
857.9777,224.9489,34
391.5668,312.7368,37
900.3787,251.8227,39
936.2104,255.4059,41
856.3601,230.824,46
859.8161,223.912,48
392.164,314.5284,49
853.7973,226.7405,53
875.8936,416.0519,54
563.5596,294.8209,55
504,294,57
561,289,59
518,313,61
550.6,299.8,65
856.36,231.4,66
430.2353,338.9969,69
441.64,327.592,73
439.912,320.68,76
897.8321,256.744,77
482.0753,133.7104,78
585.7553,283.0096,80
579.5345,289.2304,82
852.0056,419.0379,85
864.5468,423.8155,89
878.8796,534.8941,90
843.0477,405.8995,91
760.6346,448.8977,92
517,311,93
489,317,94
488,320,95
878,499,99
861,223,100
452,319,101
815,36,102
488.2,320.2,103
860.6801,222.76,104
452.2,325,105
873.64,502.12,109
441.64,320.68,110
438.5297,324.4817,111
806.248,408.808,112
840.8081,421.9409,115
892.6481,527.6945,116
869.8385,502.8113,117
847.0289,401.2049,119
863.6177,504.8849,122
578.2904,287.1569,125
846.0337,404.1079,126
872.9076,496.6735,127
783.328,374.2481,128
843.0477,422.0239,129
762.4261,448.8977,130
852.0057,419.0379,132
562.3651,293.6265,133
864.5468,531.3109,137
753.4682,362.9014,140
