873,413,427
1098.28,392.68,481
839.8,470.2,485
901,358,487
1222.12,417.16,510
873.64,412.84,513
862.1201,673.48,662
807.4,391.24,711
1088.2,435.4,436
1072.36,408.52,447
883.0001,398.2,543
843.4,448.6,545
1091.8,395.8,565
807.6305,577.4609,569
821.8,486.28,576
870,402,580
872,407,581
1085.908,433.9678,587
871.0001,404.2,606
841,441,608
849,444,611
844,431,626
821.8,486.5681,628
1099.842,392.164,630
873.4,412.6,631
835,445,632
872.2,405.64,634
928.9361,360.424,636
927.8994,359.7328,638
929.6413,359.3182,641
943.3768,387.9836,643
1097.454,391.5668,645
1165.534,496.1758,647
832.6,448.6,650
837.4,449.8,651
822.1457,484.1489,654
869.8,674.2,658
941.5852,389.178,659
809.7041,578.152,668
979.2086,516.9782,669
810.2019,577.295,671
973.9333,523.5473,673
807.2159,577.8923,674
1006.281,117.9511,676
1086.704,434.565,677
839.8,416.2,678
839.564,476.2692,679
929.0441,359.3182,680
809.8,389.8,682
832,448,683
835.0001,451,684
1088,415,685
838,448,686
833.32,448.84,687
827.5601,448.84,688
870.76,674.92,689
822.1458,483.7342,691
929.1436,359.3182,694
1095.861,391.6663,695
817.9655,473.98,696
1091,396,697
834,455,700
1073.466,409.0846,701
827.8,448.6,702
844.6,443.8,703
849.4,674.2,704
868,388,706
825,433,707
824.2,574.6,709
862.6,680.2,710
1083.419,413.6465,713
1098.28,393.256,714
1095.861,392.9105,716
932.6273,353.3462,717
879.3772,610.6385,718
807.2159,575.8021,719
