847.72,355.24,398
869.8,313,493
854.92,362.44,544
837.64,369.64,580
1154.44,277.48,622
798.76,405.64,715
1029.16,341.416,750
879.4,566.92,815
855.4,362.2,824
893.8,399.4,825
1167.4,301,878
826.2929,334.8496,464
1155.304,277.48,603
826.6,425.8,650
852.0057,457.8557,679
825,427,683
832.6,429.4,686
820.6,430.6,700
890.8235,329.4583,714
831.88,363.88,720
796.6,398.2,728
834,429,737
849.16,381.16,740
1011.457,448.8977,744
820,431,758
841.96,418.6,772
821.8,431.272,775
845,466,779
812.2,421,789
1123.73,287.6545,794
826.1201,427.24,797
826.9841,427.816,798
836.2,471.88,801
1155.4,278.2,820
849,382,822
766,380,833
805,412,843
849.4481,381.16,886
898.1201,397,887
1167.4,284.392,891
888.5009,330.7025,906
1026.188,339.4116,911
834.5874,468.8043,921
889.3304,399.1313,924
932.6273,370.0677,933
1025.193,296.6125,934
1022.207,298.4041,948
889.6291,327.0695,949
1025.79,341.4023,954
