900,649,1258
892,636,1261
1012,547,1262
868.6,424.6,1263
654,500,1271
871,428,1277
1016,549,1358
864,424,1369
926,619,1370
680.2,535,1399
895.0001,659.8,1411
1012.6,547,1417
868.6,459.4,1419
867,428,1426
895,660,1458
578.2,262.6,1479
893.2123,445.3145,1103
866,424,1193
851.8,449.8,1194
887.4641,633.4481,1233
730.0779,543.4539,1244
747.4962,505.6314,1269
882.28,434.44,1278
871.0001,428.2,1279
889.0001,632.2,1292
728.8337,542.2097,1295
887,434,1305
729.5803,544.4492,1326
901.0001,657.4,1328
850.6,450.28,1371
728.2,541,1387
739.1354,570.7259,1394
726.5943,559.3792,1395
881.8655,466.8136,1400
851.1761,452.0081,1406
745.7681,507.304,1407
895.0001,439,1421
744,507,1425
745,507.4,1432
745.4225,506.9585,1433
895.2401,438.76,1436
573.3137,262.2737,1444
676.9937,535.9889,1446
924.1669,620.5918,1447
708.6784,568.3371,1449
892.6,658.6,1450
924,618,1451
886.8421,633.0334,1454
576.4241,261.928,1456
894.3071,443.9211,1461
570.8254,262.2737,1462
602.9745,244.6564,1466
888.04,633.16,1467
681.8321,531.496,1468
923.6693,622.0848,1469
894.3071,451.386,1470
892.6481,657.6401,1472
901,658,1473
563.3605,252.3204,1475
870.76,427.24,1477
857.3969,446.8241,1481
892.36,657.64,1483
897.8321,446.824,1484
604.4177,245.6848,1485
604.1689,245.8508,1487
1088.396,433.9678,1488
