364,506,1039
511,413.8,1151
509,435,1232
286,482,1245
287.8,490.6,1247
488.2961,606.4913,1025
490,609,1073
339,471,1083
538.4773,451.8837,1101
549.2268,434.565,1103
289,531.4,1119
348.5686,534.8941,1123
363.88,505.576,1128
287.1568,529.7681,1129
550.4212,433.9678,1135
529.5193,451.8837,1136
506.2286,438.1482,1141
484.7296,602.9745,1146
284.6685,535.989,1149
506.9585,436.4561,1153
361.8065,511.1057,1154
525.6208,450.9713,1155
320.5004,469.7996,1158
631.64,534.8941,1160
526.0356,448.8977,1161
213.0049,502.6454,1164
481.2459,628.0568,1165
532.5053,416.0519,1167
284.6685,535.4913,1168
538.4772,466.3159,1169
368.2761,556.3932,1171
370.0677,556.3932,1173
509.032,436.4561,1184
538.4772,453.8744,1185
681.8046,308.5564,1187
534.8941,466.8136,1189
486.2225,605.6619,1194
538.0625,453.0449,1195
533.5006,414.0612,1196
508.6,435.4,1201
551.8,433,1202
507.88,435.88,1203
524.584,452.0081,1205
529.7681,453.0449,1206
190.1124,508.6174,1210
550.4212,442.9258,1212
198.075,520.5613,1213
538.4773,452.4809,1220
531.3109,416.6491,1222
193,508,1226
368.2,555.4,1228
513,415,1231
193,507.4,1234
518.2,416.2,1235
185.8,509.8,1238
483.4,630.28,1239
192.52,507.88,1244
191.08,509.032,1250
285.0833,535.9889,1258
330.7025,542.2097,1259
517.3265,415.7201,1265
214.9956,503.6407,1267
287.1569,528.524,1270
543.4539,448.8977,1274
284.6685,481.7436,1275
526.0356,610.6385,1278
337.8191,133.5777,1279
410.0799,544.4492,1282
284.0714,524.1445,1284
319.9032,470.3968,1287
506.2286,416.6491,1288
