790.6,410.2,1181
795.4,387.4,1241
823.0001,401.8,1242
808.6,593.8,1292
827.8,406.6,1301
784,413,1302
605.8,447.4,1371
812.2,431.8,1376
841.0001,578.2,1401
825.1318,405.8995,1103
782.7473,413.6465,1153
825.1318,416.0519,1187
814.3823,427.3987,1189
784.6,412.6,1194
807.4,594.28,1198
604.1689,487.7155,1207
653.1391,520.5613,1224
807.9761,593.704,1233
783.328,413.0659,1236
829.0001,407.08,1239
657.9166,506.1291,1244
795.88,388.36,1263
672.8466,469.7996,1269
803,389,1279
702.7064,535.4913,1282
794.7743,386.6897,1284
839.4645,581.4755,1285
826.9841,407.08,1294
656.2577,504.8849,1295
805.5569,594.0497,1300
1158.069,214.9956,1311
655.4283,521.059,1313
843.0477,580.2811,1316
602.92,496.36,1319
813.1601,431.272,1320
842,582,1323
657.9166,505.6314,1326
1161.64,214.12,1329
1160.143,214.5808,1331
842.8817,616.8593,1332
1162.6,214.6,1336
813.16,431.56,1338
821.8,401.896,1340
1180.464,221.9629,1344
813.1879,613.1269,1346
1144.632,233.9068,1347
935.6132,508.6174,1348
803.6328,595.8082,1351
790.696,410.536,1353
807.2159,592.225,1354
807.6305,428.1617,1355
795.1889,392.9105,1362
811.7777,430.2353,1365
1156.576,213.0049,1366
938.2,509.8,1367
1151,213,1370
617.8961,460.648,1379
807.9761,389.8,1380
670.7729,469.6337,1381
824.6341,401.6196,1385
667.4718,534.8941,1392
819.1599,616.1129,1394
1118.953,147.9105,1396
796,388,1398
784.36,412.84,1402
790.1201,409.96,1405
795.8801,388.072,1407
827.1224,406.5963,1409
843.0477,616.1129,1412
792.2859,419.0379,1414
1129.702,251.8227,1415
