733.96,289,116
787.2401,314.92,156
791.5601,113.32,210
795.88,104.68,232
856.36,121.96,245
912.52,401.32,246
872.2,435.4,267
815.8,296.2,322
893.8,409.96,324
725.8,302.2,343
721.576,358.696,349
723.88,301.96,374
889,408,96
871.7132,423.8155,128
889.0001,407.8,131
730.9073,509.0321,135
738,506,143
755.5601,505,148
731.9691,534.8941,152
732.52,509.32,175
754.4081,503.8481,176
737.1281,505.576,189
884.0081,412.264,192
738.5383,499.6595,195
774.8677,324.4817,205
889.6291,448.8977,208
742.7186,506.2286,227
736.84,505,237
882.4627,405.8995,238
869.8385,434.3824,250
872.9076,422.0239,255
875.8936,442.9258,259
731.8,508.6,261
884.3537,411.5728,265
732.5663,511.6034,274
753.4681,356.3322,275
791.0417,112.9744,279
809.7042,324.4817,282
860.9636,448.8977,283
753.4681,541.4633,284
735.5523,499.0623,287
795.272,320.5004,288
755.8,505,289
817.9985,312.04,293
734.2,507.4,295
755,301,296
819.1599,311.5424,301
911.7253,132.3833,302
886.8421,406.5963,304
755,506,305
792.2859,105.5095,307
726.7601,528.04,309
729.5803,359.3182,315
873,436,319
726.76,528.04,320
858.0881,123.688,321
906.76,425.8,323
861.5441,450.9713,325
909.237,433.9678,326
720.1246,356.8298,328
907.545,434.565,333
729.64,510.76,339
909.9281,422.632,348
893.8094,445.9117,354
869.4239,433.9678,356
907.545,402.3164,360
929.0441,126.4114,361
857.3805,122.8282,363
725,303,366
893.8,410.2,372
731.9441,433,373
640.6,134.2,392
