844.6,293.8,398
841.0001,368.2,458
829.0001,346.6,626
854.2,403,633
982.6,238.6,653
813.4,356.2,704
835.0001,303.4,722
847.72,355.24,772
833.32,365.32,793
1102,181,797
901.0001,325,805
873.64,261.64,807
994.6,251.56,862
853.48,304.84,866
872,392,880
844.6,302.2,397
990.28,186.76,435
854.2,249.4,493
852.04,301.96,544
849.4,356.2,611
846,316,631
840,361,686
829.0001,368.2,688
844.6,357.4,736
847.0001,315.4,740
1113.4,188.2,748
832.6,358.6,751
844.84,361,765
856,406,771
817,360,789
850,405,795
919,496,796
847.0001,297.4,799
807,353,802
992.3469,213.0049,812
832.6,367,816
849.16,297.64,817
831.88,346.6,818
1004.2,255.4,821
1064.011,186.1311,830
1001.305,254.8087,834
1112.2,193,835
839.08,394.12,836
1102.082,173.1088,838
1004,256,840
1101.4,169,842
827.8,369.4,846
995.8,251.8,852
831.88,303.4,853
1061.025,185.1357,854
1070.978,192.6007,855
832.6,345.4,856
830.4401,346.6,857
860,403,860
832,359,861
833,362,863
852.9041,301.672,871
857.3969,305.8192,872
1103.326,170.2058,873
813,357,874
859.0001,305.8,876
833,345,877
755.8,328.6,879
920.2961,496.936,882
986.375,248.2395,885
919.6049,494.5169,886
920.6833,493.6875,887
