674.92,509.032,189
697.96,312.04,225
774.28,143.56,233
862.6,431.8,261
840,436,96
838.6,439,104
742.3121,350.056,107
859.4705,463.4129,109
828.3665,442.6768,112
825.1318,448.8977,128
839.8,436.6,131
676.36,507.88,132
839.08,435.88,133
674.9201,506.9585,134
671.4641,512.488,135
676,509,143
766.6,339.4,144
692.2,510.76,148
667.4718,542.0605,152
770,345,156
720.5393,322.4081,164
714.0532,377.2341,165
840.8081,436.4561,170
684.7905,550.4212,172
672.04,512.2,175
692.2001,510.76,176
824.6341,448.8977,179
760.6346,341.4023,181
796.4664,344.9855,182
697,514.6,183
769.9601,151.336,185
777.3561,350.3602,187
697,514,190
835.6241,439.912,192
824.2193,448.8977,193
675.8326,505.6314,195
696.52,515.08,198
782.1337,355.735,200
769.8911,150.2992,203
744.5102,350.3602,205
845,439,206
843.0477,473.98,208
666.8746,541.4633,209
771.4,152.2,210
823.5281,450.28,211
775.0001,143.8,213
719.8481,324.136,214
670.7729,513.1793,216
693.7485,541.4633,217
764.7761,339.688,219
836.6609,434.3824,222
828.1178,165.2292,223
719.5601,323.56,224
681.8046,509.8118,227
720.1246,321.9933,228
834.5874,433.9678,230
693,512,232
773.4161,144.424,235
224.9489,305.5704,237
765.4121,341.4023,239
691.5089,509.0321,245
676.6,508.6,246
832.2982,434.565,248
824.2,175,250
695.6561,545.3201,252
824.6801,461.8,255
631.64,387.9836,256
823,175,257
826,463,258
827.8,164.2,260
825.2561,462.376,263
825.2561,173.8,264
859.8161,208.36,266
824.2193,461.3393,268
839.564,436.4561,269
771.3841,147.3133,270
767.8009,147.9105,274
