874,416,403
879.4,371.08,448
808.84,394.12,523
766,414,530
883.0001,404.2,544
1093.096,393.256,560
841.0001,470.2,601
837.4,446.2,607
873.4,410.2,634
836.2,451,650
816.04,585.64,652
868.6,393.4,726
874.6,401.8,728
1073.8,407.08,447
840.52,470.44,485
900,360,487
875.08,415.72,513
883.0001,400.6,543
844.6,453.4,545
824.6801,492.04,576
870,404,580
873,410,581
871.0001,407.8,606
843,445,608
852,449,611
846,435,626
825.2561,491.752,628
1099.842,389.178,630
874.6,416.2,631
837,450,632
927.2081,362.152,636
929.6413,359.3182,641
943.3768,387.9836,643
1097.454,391.5668,645
1165.534,490.7015,647
839.8,454.6,651
824.2193,490.3697,654
878.2,681.4,658
941.5852,389.178,659
816.6161,586.7921,668
979.2086,520.5613,669
980.403,520.5613,673
814.3823,585.0587,674
841.0001,419.8,678
842.0524,481.2459,679
929.0441,359.3182,680
808.6,393.4,682
834,453,683
840,452,686
836.2,451.72,687
829.0001,453.16,688
824.6341,488.7108,691
929.1436,359.3182,694
1098.349,389.178,695
1092,394,697
830.2,453.4,700
847.0001,448.6,701
857.8,681.4,702
867,388,703
826,438,704
1100.008,391.528,709
887.8375,619.0989,712
944.5712,389.178,718
823.0001,425.8,719
843.4,435.88,722
809,393,723
857,682,724
825,423,725
820,395,727
830.4401,453.7361,730
1074.088,407.08,732
954.0268,421.5262,733
1084.912,410.0799,736
