849.4,423.4,104
745.48,336.52,107
725.32,312.04,214
764.2,326.2,219
823.0001,154.6,243
827.5601,143.56,245
874.6,415,246
766.6,328.6,300
725.8,311.8,310
722.44,365.32,314
852,420,96
835.8813,434.565,128
851.8,419.8,131
696.52,506.44,132
692.2001,510.76,135
696,507,143
713.8,507.88,148
688.9709,538.4773,152
690.76,509.32,175
712.9361,507.304,176
766.5041,132.328,185
695.6561,507.304,189
847.7201,424.36,192
696.7344,499.6595,195
778.5505,337.8191,200
764.9144,130.3927,203
747.4962,335.4303,205
857,423,206
853.7973,459.6473,208
690.7625,538.4773,209
767.08,133.48,210
691.5089,511.1057,216
717.6364,538.4773,217
725,312,224
703.3036,506.2286,227
769.96,124.84,232
769.9601,125.416,233
762.4261,326.97,235
712.2449,504.8849,236
697,507.4,237
846.6309,420.2323,238
836.2,445.96,247
834.5873,444.7505,250
837.0757,433.9678,255
789.3,335.4303,256
823.2401,153.64,257
840.0617,454.8697,259
691,509.8,261
851.1761,419.8672,262
702.7064,508.6174,263
847.0289,424.0145,265
837.4,447.4,267
876.8889,152.7876,271
692.7531,309.5518,272
702.7064,90.57954,273
690.7625,511.6034,274
723.6083,368.2761,275
864.5468,190.9086,277
766.1585,131.6368,281
825.2561,153.064,282
835.6241,446.824,283
782.3326,336.9233,284
825.1318,459.6473,285
708.6784,541.4633,286
839.564,426.5028,288
687.7765,538.4772,291
696.1373,499.0623,292
771.3841,334.2359,293
713.8,507.4,294
331.9466,630.5451,297
767.8,134.2,299
795.1889,326.5552,301
834.0898,463.8276,304
693,509,309
709,489,312
794.7743,326.97,317
839.564,453.8744,318
795.272,326.4724,322
875.8936,153.2852,323
