847.72,307.72,398
853.48,394.12,485
865.0001,261.928,493
820.36,373.96,578
835.0001,357.4,626
850.6,423.4,771
1092.52,217,787
835.6241,379.432,793
854.2,313,799
859.2401,317.8,544
851.8,371.8,611
853.0001,332.2,631
842.2,381.4,686
829.0001,382.6,700
805.0001,359.8,715
803.8,356.2,728
853.48,332.2,740
1143.4,221.8,748
851.1761,422.632,754
850.6,371.08,772
820.6,374.2,789
852.04,421.48,795
904.6,513.4,796
1136,216,797
765.4,337,801
811,365,802
1018.723,282.1802,808
847.029,419.0379,809
896.7954,347.3742,810
932.6273,316.32,811
1013.249,239.8788,812
886.0459,276.905,814
1018.624,280.4882,815
829.0001,382.6,816
834.76,361,818
1090.287,215.9909,820
1021.96,283.24,821
836.2,377.8,827
1013.746,389.178,829
1090.884,215.9909,830
1144,222,831
1019.221,281.6826,834
1142.2,225.4,835
836.6609,407.4257,836
1134.568,206.632,838
1022,284,840
851.1761,310.312,841
1137.16,198.28,842
905.0897,343.144,843
828,383,846
1091.368,217,847
1135,199,848
804.52,359.56,849
1091.714,216.6544,850
1004.291,273.3218,852
