841.0001,410.2,544
1193.32,360.424,573
796.6,458.2,578
1193.8,362.2,623
812.2,507.4,633
759.4,410.2,717
810.28,460.36,730
1186.12,356.68,748
811.4321,510.76,754
1155.88,361,784
1134.28,345.16,798
825,375,454
825.2561,375.976,464
1034.92,356.68,481
1184.2,333.4,486
841.96,359.56,487
814.6,459.4,550
1179.496,346.6,603
814,459,608
825,462,611
814,448,626
837.4,423.4,631
833.8,417.4,634
809.8,465.4,650
1016.2,377.8,653
809.7041,509.0321,654
886.8421,379.2247,659
802.6,434.2,678
827.1224,498.6641,679
807,468,683
813,467,686
803.08,470.44,688
871.7132,352.1518,694
802.6,470.2,700
819.4,461.8,701
794,454,704
1034.344,356.968,709
887.8375,377.2341,714
787,439,719
823.2401,399.88,720
1017.064,377.704,724
785,435,728
825.1318,499.0623,733
918.2946,416.6491,734
820,463,736
816,469,737
837.64,422.92,740
986.375,513.395,744
1033.653,355.5857,745
811.0001,511,746
809.8,460.6,751
1156.6,361,753
810,460,756
802,470,758
786,442,759
809,508,761
1023.7,379.2247,762
819.4,467.8,765
828.1178,499.6595,766
1034,357,767
824.2,461.8,772
802.7921,469.2881,775
1014.991,376.3217,776
820,507,779
1034.92,399.88,780
1183.45,347.3742,781
1182.952,349.3649,782
1036.141,354.3415,786
1016.235,376.7364,787
817.0001,461.8,788
1136.2,345.4,790
1136,346,792
796,459,793
809.8,507.4,794
