956.2,665.8,1351
979,644,1403
959,686,1450
1070.2,571,1455
956.2,682.6,1479
904,481,1495
597,288,1515
938.2,463,1532
901.0001,475,1194
952.84,659.08,1292
780.6737,569.1665,1295
931,458,1305
926.92,493.48,1338
777.3561,592.225,1395
897,476,1402
1069.48,571.2401,1417
941.8,463,1421
800,532,1425
739,565,1430
800.2,532.6,1432
801.4097,531.8417,1433
942.76,466.12,1435
764.2177,599.3914,1449
941.5852,466.3159,1470
957,685,1472
929.0441,488.3127,1486
782.0561,569.512,1490
1131.112,453.0449,1519
784.821,600.6852,1527
1068.788,570.7259,1530
801.0641,531.496,1531
619.0989,278.6966,1537
1133.286,452.4809,1544
1211.983,604.4177,1546
942.7601,471.0161,1549
927.2081,493.48,1550
992,685,1554
942.7601,467.5601,1555
988.0338,645.8897,1556
