881.8,629.8,1292
894,656,1367
860.2,421,1369
674,532,1399
919.0001,616.6,1413
890.2,435.4,1421
737.8,503.8,1432
917,615,1451
601,243.4,1459
894,654,1483
886.0459,441.7314,1103
860,421,1193
845.8,447.4,1194
880.5521,629.9921,1233
722.613,538.4772,1244
860.6801,422.92,1263
741.5242,502.6454,1269
865,425,1277
877.96,430.12,1278
865.0001,424.6,1279
722.6129,538.0625,1295
1010,546,1298
881,430,1305
723.6083,541.4633,1326
893.8,653.8,1328
877.96,464.68,1338
919,616,1370
846.28,447.4,1371
722.44,538.12,1387
731.9691,570.7259,1394
720.6223,556.3932,1395
565.3511,257.7947,1396
878.8795,460.8417,1400
846,447,1402
845.9921,448.552,1406
738.8561,503.8481,1407
738.28,503.56,1422
738,504,1425
673,531.4,1430
739.2017,502.8113,1433
913.3841,617.8961,1434
889.48,435.88,1436
1200.37,309.5518,1438
569.1665,258.1264,1444
670.7729,531.8417,1446
916.702,615.6152,1447
702.7064,565.3511,1449
885.4,655,1450
881.8655,458.851,1452
879.3772,628.0568,1454
1009,545.32,1455
569.512,258.472,1456
888,656,1458
893.8,653.32,1460
889.3304,438.9444,1461
568.3371,257.297,1462
600.6852,239.8788,1463
919.6049,652.1105,1464
599.3914,241.0732,1466
880.84,630.28,1467
674.92,528.04,1469
917.6973,616.1129,1470
889.3304,448.8977,1473
916.84,659.08,1475
885.7361,654.1841,1480
593.2203,244.8554,1486
558.3838,249.8321,1489
