834,505,418
1079.56,385.48,481
1247,377,486
835.0001,455.8,550
1238.2,398.2,566
859.2401,420.04,581
1235.08,411.4,616
862.6,427,631
1209.4,404.2,649
825.4,467.8,684
820.6,469,700
790.1201,407.08,717
824.2,431.8,751
865.0001,426.088,752
862,427,403
862.1201,427.24,513
836.2,469,545
856.6,413.8,580
857.8,418.6,606
833,460,608
843,463,611
836,449,626
860.2,421,634
908.2001,369.064,636
908.7394,365.2902,641
925.4609,391.5668,643
1079.538,384.4005,645
827.8,465.4,650
831.4,470.2,651
820.0721,509.0321,654
924.1669,391.6663,659
825.1318,606.5577,674
827.8,433,678
839.564,498.6641,679
911.1282,362.9014,680
790.6,406.6,682
825,468,683
831,467,686
826.1201,467.56,687
820.36,469,688
909.237,364.2948,694
1078.443,384.2014,695
815,453,704
1079.272,386.344,709
926.6553,392.164,714
809.8,440.2,715
834.76,448.84,716
812.2,436.6,719
802.6,405.4,721
858,411,722
820.0721,469.2881,723
1056.808,403.624,724
1066.997,407.0939,726
1065.205,405.8995,727
810,434,728
1204.6,405.4,731
829.0001,460.36,734
1073.051,428.1617,739
907.1633,365.9536,740
835.8813,499.0623,741
943.3768,430.9818,742
1072.371,427.3987,743
839,463,747
832,470,748
833,465,750
1056.463,403.2784,755
911.3105,363.8801,758
944.5712,430.9818,759
997.1246,534.8941,760
